image_name,comment_number,comment-fa,comment,
2393298349,3,دو پسر فوتبال بازی میکنند درحالی که یک سگ و یک بز به دنبال آن ها میدوند,Two boys play soccer while a dog and a goat run after them,
2393298349,4,یک سگ و یک بز دو بچه ای را که فوتبال بازی میکنند تعقیب میکنند,A dog and a goat chase two kids playing soccer,
2393410666,0,سگ تازی سیاه با پوشیدن کت آبی روی چمن ها میدود,The black greyhound dog is running on the grass wearing a blue jacket,
2393410666,1,سگی که لباس آبی به تن دارد میدود و از هوا میپرد,A dog wearing a blue shirt is running and jumping through the air,
2393410666,2,سگی با پوزه بند و کت آبی دور حیاط میدود,A dog with a muzzle and blue jacket runs around the yard,
2393410666,3,یک سگ سیاه که لباس آبی به تن دارد در هوا میپرد,A black dog wearing a blue shirt is jumping in the air,
2393410666,4,سگی با پتوی آبی از میان چمن ها میگذرد,A dog with a blue blanket runs through the grass,
2393747608,0,یک مرد مو تیره با لباس سبز و کلاه کاغذی پسری را با لباس آبی و کلاه کاغذی بغل میکند درحالی که زنی با لباس گلدار و کلاه کاغذی لبخند میزند,a dark-haired man wearing a green shirt and paper hat hugs a boy wearing a blue shirt and paper hat while a woman wearing a flowered shirt and paper hat smiles,
2393747608,1,خانواده ها در یک مراسم تبلیغاتی رستوران ها از خود لذت میبرند,Families enjoying themselves at a restaurants promotional event,
2393747608,2,مردی پسر جوان را با لباس آبی در آغوش گرفته است,A man hugging a young boy in a blue shirt,
2393747608,3,مرد جوانی که در یک رستوران در آغوش گرفته شده است,A young man being hugged at a restaurant,
2393747608,4,پسر از کار در اغذیه فروشی خوشحال است,The boy is happy working at the deli,
2393911878,0,یک کودک کوچک در برف سفید و پوشیدن کت آبی که دو انگشت شست را بالا میبرد,a small child in the white snow wearhing a blue coat giving two thumbs up,
2393911878,1,پسر کوچکی که روی برف نشسته است دو انگشت شست را به دوربین میدهد,Little boy sitting on snow gives the camera two thumbs up,
2393911878,2,یک پسر کوچک وقتی روی برف مینشیند انگشت شست را بالا میکشد,A little boy gives a thumbs up as he sits in the snow,
2393911878,3,پسری که در برف نشسته است و علامت انگشت شست را میدهد, A boy sitting in the snow giving a thumbs-up sign,
2393911878,4,پسری وجود انگشت شست را در برف نشان میدهد,A boy gives being in the snow two thumbs up,
2393924525,0,یک زن ملبس به لباس آبی تنیس با راکت تنیس خود درحال بازگشت به یک ضربه است,A woman dressed in a blue tennis outfit is returning a hit with her tennis racket,
2393924525,1,یک تنیسور زن خشمگین در شرف زدن توپ تنیس به هوا است,A furocious female tennis player about to hit a tennis ball in the air,
2393924525,2,یک زن با رنگ آبی در یک مسابقه تنیس به یک توپ تنیس برخورد میکند,A woman in blue hits a tennis ball in a tennis match,
2393924525,3,زنی که تنیس بازی میکند و توپ میزند,Woman playing tennis and hitting the ball,
2393924525,4,زنی که تنیس بازی میکند,A woman playing tennis,
2393971707,0,دو زن از برخی از پله ها با طرح های پیچیده روی نرده ها پایین میروند,two women walk down some stairs with intricate designs on the railings,
2393971707,1,افرادی با رنگ قرمز و صورتی که از پله های بزرگ پایین میروند,people in red and pink walking down large steps,
2393971707,2,دو نفر درحال پایین آمدن از مجموعه ای از پله های خاکستری هستند,Two people descending a set of gray steps,
2393971707,3,دو نفر از چند پله پایین میروند,Two people walking down some stairs,
2393971707,4,مردم از پله ها پایین میروند,People walk down steps,
2394003437,0,پسری سوار بر اسکوتر سگوی در میدان شلوغ شهر میگذرد,A boy rides a Segway scooter through a crowded city plaza,
2394003437,1,کودک با پیراهن سبز روی ماشینی چرخ دار است,The child in the green shirt is on a machine with wheels,
2394003437,2,پسری با پیراهن سبز و شلوار جین آبی سوار بر یک سگوی,A boy in a green shirt and blue jeans riding a segway,
2394003437,3,پسری با تی شرت سبز سوار بر سگوی است,A boy in a green t-shirt is riding on a Segway,
2394003437,4,بچه ای که دسته های دو چرخ را در دست دارد,kid holding handles on two wheeled object,
2394237885,0,مرد جوانی با لباس کش ورزش سیاه و سفید و شلوار جین آبی که بیرون در یک مجموعه پاسیو نشسته و آبجو دارد,A young man in a black pullover and blue jeans sitting outside on a patio set having a beer,
2394237885,1,مرد جوانی با کلاه در بیرون آب نشسته و آبجو مینوشد,A young man with a cap sitting outside drinking a beer,
2394237885,2,مردی پشت میز نشسته و آبجو مینوشد,A man is sitting at a table outside drinking a beer,
2394237885,3,مردی با مبلمان پاسیو درحال نوشیدن آبجو,A man on patio furniture drinking a beer,
2394237885,4,یک مرد با کلاه از آبجو لذت میبرد,A man in a hat enjoys a beer,
2394267183,0,یک سگ مانعی مانند اسلالوم انجام میدهد درحالی که صاحب در کنار آن قدم میزند,A dog performs a slalom-like obstacle while the owner walks along side,
2394267183,1,این زن درحال آموزش یک سگ سفید است که از طریق تیرهای فلزی زیگزاگ کند,The woman is training a white dog to zigzag through metal poles,
